timesteps,ep_rew_mean,ep_len_mean
1032192,1336.50244140625,909.22998046875
1036288,1340.81591796875,900.010009765625
1040384,1342.97265625,892.3900146484375
1044480,1304.9937744140625,885.9199829101562
1048576,1285.1029052734375,873.1099853515625
1052672,1301.8428955078125,881.8499755859375
1056768,1312.335693359375,887.719970703125
1060864,1296.896728515625,879.5800170898438
1064960,1303.5147705078125,879.5800170898438
1069056,1299.1109619140625,882.7999877929688
1073152,1282.3985595703125,875.25
1077248,1280.8125,874.739990234375
1081344,1311.6142578125,892.280029296875
1085440,1317.3328857421875,892.280029296875
1089536,1310.434326171875,888.8900146484375
1093632,1311.681884765625,885.6500244140625
1097728,1294.2178955078125,875.52001953125
1101824,1288.8388671875,865.25
1105920,1300.117431640625,868.989990234375
1110016,1309.41259765625,868.989990234375
1114112,1313.06884765625,861.969970703125
1118208,1326.0970458984375,869.3699951171875
1122304,1335.3729248046875,878.5900268554688
1126400,1346.504150390625,886.2100219726562
1130496,1378.1998291015625,886.2100219726562
1134592,1404.6063232421875,894.3400268554688
1138688,1403.6644287109375,893.0499877929688
1142784,1400.0469970703125,888.9400024414062
1146880,1402.5006103515625,887.7899780273438
1150976,1422.651611328125,895.9299926757812
1155072,1423.2109375,895.9299926757812
1159168,1430.3306884765625,899.27001953125
1163264,1440.036865234375,902.0
1167360,1440.1170654296875,902.510009765625
1171456,1425.3565673828125,896.1799926757812
1175552,1412.0972900390625,885.75
1179648,1429.455078125,891.8900146484375
1183744,1453.25537109375,904.530029296875
1187840,1454.903076171875,905.6599731445312
1191936,1471.132080078125,914.25
1196032,1501.58544921875,924.52001953125
1200128,1505.78759765625,924.52001953125
1204224,1493.36962890625,916.25
1208320,1499.6519775390625,919.3699951171875
1212416,1498.3121337890625,913.27001953125
1216512,1503.1260986328125,913.27001953125
1220608,1489.0953369140625,911.4099731445312
1224704,1492.822021484375,905.6500244140625
1228800,1468.8929443359375,899.5800170898438
1232896,1466.958251953125,899.5800170898438
1236992,1483.1461181640625,906.27001953125
1241088,1454.1290283203125,890.010009765625
1245184,1441.0819091796875,890.010009765625
1249280,1447.9268798828125,888.6699829101562
1253376,1451.5020751953125,888.1199951171875
1257472,1433.9449462890625,873.3099975585938
1261568,1439.2476806640625,877.3400268554688
1265664,1458.295166015625,887.77001953125
1269760,1449.820556640625,883.77001953125
1273856,1457.287353515625,889.1300048828125
1277952,1450.16064453125,885.280029296875
1282048,1430.6180419921875,876.739990234375
1286144,1426.1807861328125,873.1599731445312
1290240,1414.9117431640625,866.2000122070312
1294336,1426.279296875,878.3699951171875
1298432,1426.4185791015625,878.3699951171875
1302528,1435.2938232421875,882.5999755859375
1306624,1435.143310546875,882.5999755859375
1310720,1442.32861328125,890.219970703125
1314816,1435.246337890625,890.25
1318912,1456.6689453125,894.1699829101562
1323008,1462.4791259765625,899.9000244140625
1327104,1461.6187744140625,899.9000244140625
1331200,1481.4906005859375,906.8499755859375
1335296,1501.3924560546875,908.9299926757812
1339392,1518.1416015625,916.7100219726562
1343488,1510.462158203125,921.52001953125
1347584,1514.5748291015625,927.1699829101562
1351680,1532.0643310546875,937.9400024414062
1355776,1531.8624267578125,933.6099853515625
1359872,1532.336669921875,933.6099853515625
1363968,1525.97607421875,933.6099853515625
1368064,1541.5040283203125,943.6500244140625
1372160,1540.782958984375,943.6500244140625
1376256,1546.909423828125,956.0399780273438
1380352,1552.1123046875,956.0399780273438
1384448,1563.229248046875,966.5800170898438
1388544,1555.651123046875,966.5800170898438
1392640,1561.4539794921875,966.5800170898438
1396736,1531.9451904296875,966.5800170898438
1400832,1527.1790771484375,963.989990234375
1404928,1530.125,954.7000122070312
1409024,1521.7694091796875,954.7000122070312
1413120,1520.898193359375,949.9000244140625
1417216,1524.40625,949.9000244140625
1421312,1516.71142578125,951.7899780273438
1425408,1522.3082275390625,953.9199829101562
1429504,1529.5120849609375,959.02001953125
1433600,1516.0272216796875,951.510009765625
1437696,1512.699462890625,935.9400024414062
1441792,1491.6297607421875,929.6799926757812
1445888,1495.712646484375,936.02001953125
1449984,1473.6954345703125,930.52001953125
1454080,1465.2037353515625,922.030029296875
1458176,1468.2327880859375,922.030029296875
1462272,1450.778076171875,920.1199951171875
1466368,1456.744873046875,914.0399780273438
1470464,1453.9754638671875,914.0399780273438
1474560,1438.2054443359375,903.7899780273438
1478656,1433.0997314453125,897.8200073242188
1482752,1429.7275390625,897.8200073242188
1486848,1413.766357421875,877.8300170898438
1490944,1414.4788818359375,879.030029296875
1495040,1418.8453369140625,883.3900146484375
1499136,1425.4683837890625,886.989990234375
1503232,1438.9356689453125,895.75
1507328,1429.430908203125,895.75
1511424,1424.276611328125,886.9199829101562
1515520,1387.06494140625,865.9400024414062
1519616,1391.2498779296875,866.9199829101562
1523712,1397.937744140625,873.9199829101562
1527808,1404.09423828125,879.510009765625
1531904,1419.7547607421875,879.510009765625
1536000,1437.6820068359375,886.25
1540096,1454.2398681640625,886.25
1544192,1455.3321533203125,886.280029296875
1548288,1446.41552734375,884.8800048828125
1552384,1476.515869140625,892.8699951171875
1556480,1477.1986083984375,892.8699951171875
1560576,1491.7362060546875,897.7100219726562
1564672,1479.4908447265625,890.4400024414062
1568768,1477.01318359375,892.8900146484375
1572864,1469.0006103515625,890.77001953125
1576960,1524.536865234375,910.760009765625
1581056,1529.2239990234375,910.760009765625
1585152,1548.103271484375,918.8200073242188
1589248,1552.1656494140625,919.8599853515625
1593344,1544.1202392578125,919.8599853515625
1597440,1559.6990966796875,919.8599853515625
1601536,1550.5115966796875,928.6900024414062
1605632,1534.754638671875,928.6900024414062
1609728,1551.9593505859375,942.239990234375
1613824,1536.686279296875,942.239990234375
1617920,1502.5709228515625,941.8400268554688
1622016,1462.307373046875,918.0599975585938
1626112,1461.6031494140625,918.0599975585938
1630208,1440.5330810546875,912.0
1634304,1429.192626953125,912.739990234375
1638400,1449.0562744140625,919.3300170898438
1642496,1440.4801025390625,916.9299926757812
1646592,1423.4542236328125,916.9299926757812
1650688,1400.792236328125,917.5800170898438
1654784,1381.2501220703125,911.4000244140625
1658880,1379.7606201171875,912.0999755859375
1662976,1368.0535888671875,912.0999755859375
1667072,1363.1563720703125,914.219970703125
1671168,1357.922607421875,914.219970703125
1675264,1353.7740478515625,914.219970703125
1679360,1363.3533935546875,917.510009765625
1683456,1377.988037109375,917.510009765625
1687552,1372.7515869140625,914.8300170898438
1691648,1385.2083740234375,914.8300170898438
1695744,1391.4884033203125,903.8800048828125
1699840,1385.0006103515625,907.010009765625
1703936,1412.8258056640625,916.739990234375
1708032,1453.1092529296875,912.1599731445312
1712128,1483.5009765625,927.969970703125
1716224,1513.6739501953125,944.7100219726562
1720320,1503.1864013671875,938.6699829101562
1724416,1504.040771484375,941.72998046875
1728512,1526.0433349609375,941.72998046875
1732608,1522.025146484375,939.3099975585938
1736704,1526.809326171875,939.3099975585938
1740800,1547.180419921875,943.1099853515625
1744896,1569.9442138671875,947.8699951171875
1748992,1591.4842529296875,952.6900024414062
1753088,1622.4261474609375,964.1400146484375
1757184,1629.9892578125,964.1400146484375
1761280,1643.54052734375,961.5599975585938
1765376,1644.9632568359375,961.5599975585938
1769472,1622.34912109375,951.5399780273438
1773568,1612.267578125,945.2999877929688
1777664,1613.8626708984375,945.2999877929688
1781760,1622.6524658203125,947.97998046875
1785856,1617.176513671875,947.530029296875
1789952,1581.714111328125,931.739990234375
1794048,1550.0103759765625,905.4299926757812
1798144,1527.325927734375,905.4299926757812
1802240,1528.4998779296875,910.8800048828125
1806336,1533.3167724609375,910.8800048828125
1810432,1540.00244140625,914.9199829101562
1814528,1540.116455078125,911.5700073242188
1818624,1534.8143310546875,902.2100219726562
1822720,1525.6925048828125,897.4400024414062
1826816,1516.9896240234375,897.4400024414062
1830912,1521.4566650390625,897.4400024414062
1835008,1491.502685546875,875.02001953125
1839104,1482.4027099609375,872.4500122070312
1843200,1483.7548828125,872.4500122070312
1847296,1471.293212890625,870.8300170898438
1851392,1463.2489013671875,861.77001953125
1855488,1475.801513671875,864.4000244140625
1859584,1459.72119140625,855.5900268554688
1863680,1461.1279296875,855.5900268554688
1867776,1466.3052978515625,855.5900268554688
1871872,1458.6263427734375,848.1900024414062
1875968,1477.1650390625,858.1699829101562
1880064,1555.2410888671875,889.969970703125
1884160,1567.2012939453125,897.8900146484375
1888256,1576.1815185546875,893.6400146484375
1892352,1580.7747802734375,889.8499755859375
1896448,1565.4710693359375,884.8599853515625
1900544,1571.99609375,886.8599853515625
1904640,1554.6090087890625,878.5399780273438
1908736,1543.459228515625,875.8300170898438
1912832,1549.8077392578125,877.5800170898438
1916928,1556.165283203125,876.5499877929688
1921024,1549.1673583984375,871.4000244140625
1925120,1575.7799072265625,888.5599975585938
1929216,1585.1165771484375,891.1300048828125
1933312,1575.62158203125,877.8400268554688
1937408,1580.681884765625,882.0399780273438
1941504,1602.273193359375,891.0999755859375
1945600,1613.2747802734375,897.760009765625
1949696,1638.589599609375,913.5399780273438
1953792,1620.4847412109375,905.6400146484375
1957888,1593.7081298828125,893.77001953125
1961984,1594.935791015625,901.6199951171875
1966080,1598.722412109375,901.6199951171875
1970176,1587.4212646484375,895.4000244140625
1974272,1590.2113037109375,895.4000244140625
1978368,1592.051025390625,894.5599975585938
1982464,1585.639404296875,895.4199829101562
1986560,1572.3629150390625,900.4099731445312
1990656,1564.818115234375,900.4099731445312
1994752,1563.56005859375,903.1400146484375
1998848,1593.7196044921875,921.1799926757812
2002944,1614.16259765625,931.3400268554688
2007040,1603.555419921875,931.3400268554688
2011136,1610.31640625,932.3699951171875
2015232,1618.0645751953125,942.780029296875
2019328,1623.52294921875,942.780029296875
2023424,1623.6046142578125,942.780029296875
2027520,1620.8829345703125,942.780029296875
2031616,1635.2652587890625,956.0700073242188
2035712,1602.37451171875,937.5900268554688
2039808,1592.40185546875,930.02001953125
2043904,1581.2730712890625,922.1099853515625
2048000,1598.21630859375,930.010009765625
2052096,1622.806884765625,941.8800048828125
2056192,1627.4051513671875,941.8800048828125
2060288,1623.017822265625,941.8800048828125
2064384,1634.6392822265625,948.0999755859375
2068480,1640.172607421875,948.0999755859375
2072576,1648.7117919921875,954.9000244140625
2076672,1645.9075927734375,950.5
2080768,1675.449951171875,950.5
2084864,1684.75341796875,950.5
2088960,1671.2088623046875,946.22998046875
2093056,1673.34326171875,941.6300048828125
2097152,1676.6839599609375,941.6300048828125
2101248,1684.0565185546875,941.6300048828125
2105344,1678.61865234375,938.739990234375
2109440,1689.3470458984375,938.739990234375
2113536,1673.01171875,936.6300048828125
2117632,1667.499755859375,935.22998046875
2121728,1644.668701171875,925.6500244140625
2125824,1645.8668212890625,925.6500244140625
2129920,1657.4849853515625,931.9400024414062
2134016,1669.0408935546875,939.510009765625
2138112,1658.5010986328125,947.4199829101562
2142208,1655.3453369140625,947.4199829101562
2146304,1652.87939453125,947.4199829101562
2150400,1649.168701171875,947.4199829101562
2154496,1632.7408447265625,947.4199829101562
2158592,1619.510009765625,947.4199829101562
2162688,1610.1884765625,947.4199829101562
2166784,1596.08447265625,950.1599731445312
2170880,1594.1671142578125,957.489990234375
2174976,1579.9278564453125,957.489990234375
2179072,1581.114990234375,957.489990234375
2183168,1586.5498046875,966.0999755859375
2187264,1585.2139892578125,966.0999755859375
2191360,1577.5008544921875,971.8300170898438
2195456,1541.0384521484375,961.2100219726562
2199552,1518.0989990234375,949.2100219726562
2203648,1477.545166015625,946.9199829101562
2207744,1477.83544921875,948.4500122070312
2211840,1468.391357421875,940.8300170898438
2215936,1472.62939453125,950.4099731445312
2220032,1411.6771240234375,949.5700073242188
2224128,1393.416259765625,953.5999755859375
2228224,1354.55126953125,961.760009765625
2232320,1346.0953369140625,961.760009765625
2236416,1311.8505859375,952.5499877929688
2240512,1272.3759765625,952.5499877929688
2244608,1250.2291259765625,952.5499877929688
2248704,1241.4205322265625,948.6699829101562
2252800,1251.6826171875,948.6699829101562
2256896,1221.8070068359375,948.6699829101562
2260992,1224.3846435546875,948.6699829101562
2265088,1191.4149169921875,948.6699829101562
2269184,1195.96240234375,948.6699829101562
2273280,1168.431884765625,948.6699829101562
2277376,1167.5697021484375,948.6699829101562
2281472,1174.769287109375,944.4099731445312
2285568,1178.0594482421875,944.4099731445312
2289664,1201.146728515625,949.7000122070312
2293760,1196.3631591796875,956.0
2297856,1230.9681396484375,966.8800048828125
2301952,1232.1510009765625,966.8800048828125
2306048,1242.401123046875,967.4600219726562
2310144,1261.8045654296875,972.72998046875
2314240,1305.8125,973.5700073242188
2318336,1327.5750732421875,973.5700073242188
2322432,1386.4703369140625,973.5700073242188
2326528,1395.74072265625,973.5700073242188
2330624,1428.661376953125,973.8800048828125
2334720,1438.7408447265625,973.8800048828125
2338816,1508.2164306640625,982.780029296875
2342912,1511.461669921875,981.4299926757812
2347008,1547.087890625,985.3099975585938
2351104,1552.68212890625,985.1699829101562
2355200,1585.16748046875,985.1699829101562
2359296,1604.703857421875,980.5800170898438
2363392,1627.6531982421875,974.1799926757812
2367488,1625.0457763671875,974.1799926757812
2371584,1641.4542236328125,969.2000122070312
2375680,1646.0302734375,969.2000122070312
2379776,1655.1802978515625,973.4600219726562
2383872,1646.5174560546875,964.5
2387968,1658.4815673828125,969.8300170898438
2392064,1686.532958984375,969.8300170898438
2396160,1680.9189453125,969.8300170898438
2400256,1686.1241455078125,969.8300170898438
2404352,1705.196044921875,969.8300170898438
2408448,1689.7108154296875,973.5800170898438
2412544,1687.8211669921875,973.5800170898438
2416640,1664.349365234375,972.719970703125
2420736,1662.5504150390625,972.719970703125
2424832,1673.0364990234375,969.77001953125
2428928,1675.8897705078125,969.77001953125
2433024,1670.3134765625,969.77001953125
2437120,1681.3565673828125,971.1199951171875
2441216,1678.106201171875,971.1199951171875
2445312,1686.0989990234375,971.260009765625
2449408,1684.8330078125,971.260009765625
2453504,1695.766357421875,975.8499755859375
2457600,1695.0865478515625,975.8499755859375
2461696,1716.98193359375,982.25
2465792,1716.8936767578125,982.25
2469888,1739.38623046875,987.22998046875
2473984,1736.8319091796875,987.22998046875
2478080,1730.41943359375,985.260009765625
2482176,1748.7904052734375,994.219970703125
2486272,1745.00146484375,994.219970703125
2490368,1744.13671875,994.1400146484375
2494464,1748.474853515625,994.1400146484375
2498560,1755.6397705078125,994.1400146484375
2502656,1752.1180419921875,994.1400146484375
2506752,1761.24267578125,994.1400146484375
2510848,1776.6590576171875,994.1400146484375
2514944,1790.8236083984375,982.5
2519040,1798.4072265625,982.5
2523136,1793.7088623046875,985.4500122070312
2527232,1802.8739013671875,985.4500122070312
2531328,1788.2442626953125,985.4500122070312
2535424,1788.1884765625,985.4500122070312
2539520,1794.458740234375,985.4500122070312
2543616,1797.013671875,985.4500122070312
2547712,1796.632080078125,985.4500122070312
2551808,1795.8453369140625,985.4500122070312
2555904,1803.931884765625,985.4500122070312
2560000,1767.84033203125,970.0900268554688
2564096,1757.8455810546875,970.0900268554688
2568192,1763.9615478515625,966.5499877929688
2572288,1768.0999755859375,968.52001953125
2576384,1773.800537109375,968.52001953125
2580480,1758.52978515625,961.739990234375
2584576,1757.233154296875,961.8200073242188
2588672,1753.7578125,961.8200073242188
2592768,1747.9237060546875,961.8200073242188
2596864,1743.040283203125,961.8200073242188
2600960,1744.1077880859375,961.8200073242188
2605056,1744.90771484375,961.8200073242188
2609152,1751.9974365234375,971.1300048828125
2613248,1758.863525390625,974.3200073242188
2617344,1739.5709228515625,964.8200073242188
2621440,1744.696044921875,964.8200073242188
2625536,1759.2283935546875,964.8200073242188
2629632,1755.1387939453125,960.5999755859375
2633728,1752.113037109375,960.5999755859375
2637824,1747.5399169921875,960.5999755859375
2641920,1736.4036865234375,960.5999755859375
2646016,1725.351806640625,955.8900146484375
2650112,1722.009521484375,955.8900146484375
2654208,1741.2252197265625,965.1199951171875
2658304,1750.9979248046875,969.239990234375
2662400,1724.9444580078125,956.1799926757812
2666496,1722.3072509765625,958.0900268554688
2670592,1730.5009765625,958.0900268554688
2674688,1744.408935546875,964.8699951171875
2678784,1743.1898193359375,964.8699951171875
2682880,1756.6162109375,964.8699951171875
2686976,1756.61328125,964.8699951171875
2691072,1768.130859375,964.8699951171875
2695168,1773.8492431640625,964.8699951171875
2699264,1744.3934326171875,955.8599853515625
2703360,1746.751220703125,955.8599853515625
2707456,1745.3038330078125,955.8599853515625
2711552,1745.70703125,955.8599853515625
2715648,1776.7398681640625,965.3599853515625
2719744,1776.5533447265625,965.3599853515625
2723840,1782.68408203125,965.3599853515625
2727936,1796.864013671875,969.5800170898438
2732032,1798.38427734375,969.5800170898438
2736128,1810.3004150390625,969.5800170898438
2740224,1809.9373779296875,969.5800170898438
2744320,1816.9705810546875,974.2899780273438
2748416,1817.9095458984375,974.2899780273438
2752512,1825.2864990234375,974.2899780273438
2756608,1839.2708740234375,976.2999877929688
2760704,1847.5133056640625,980.4600219726562
2764800,1875.5010986328125,990.989990234375
2768896,1875.6787109375,990.989990234375
2772992,1877.36279296875,990.989990234375
2777088,1885.6993408203125,990.989990234375
2781184,1885.0938720703125,990.989990234375
2785280,1891.94580078125,990.989990234375
2789376,1884.6390380859375,990.989990234375
2793472,1886.1351318359375,990.989990234375
2797568,1884.1744384765625,990.989990234375
2801664,1905.58984375,1000.0
2805760,1911.464111328125,1000.0
2809856,1921.1307373046875,1000.0
2813952,1912.0263671875,1000.0
2818048,1913.34375,1000.0
2822144,1911.237548828125,1000.0
2826240,1913.741943359375,1000.0
2830336,1914.719970703125,1000.0
2834432,1912.583251953125,1000.0
2838528,1918.30078125,1000.0
2842624,1917.25439453125,1000.0
2846720,1910.149169921875,1000.0
2850816,1901.0826416015625,1000.0
2854912,1887.2509765625,997.8800048828125
2859008,1891.0938720703125,997.8800048828125
2863104,1884.5543212890625,997.8800048828125
2867200,1881.117431640625,997.8800048828125
2871296,1875.4639892578125,997.8800048828125
2875392,1873.8427734375,997.8800048828125
2879488,1875.4891357421875,997.8800048828125
2883584,1869.8358154296875,997.8800048828125
2887680,1870.8765869140625,997.8800048828125
2891776,1881.0416259765625,997.8800048828125
2895872,1880.9730224609375,997.8800048828125
2899968,1887.142578125,992.760009765625
2904064,1887.2791748046875,992.760009765625
2908160,1889.255126953125,990.8599853515625
